7864569;7845548;6317368;444999;1373491;"9.61.0"
7817900;7845548;6317368;444999;1373491;"9.60.0"
5959175;5466615;5468924;332482;1047572;"9.6.0"
7761744;7845548;6317368;444999;1373491;"9.59.0"
7786990;7845548;6317368;444999;1373491;"9.58.0"
7710729;7788704;6317368;444999;1373491;"9.57.0"
7754531;7788704;6317368;444999;1373491;"9.56.0"
7642907;7788704;6317368;444999;1373491;"9.55.3"
7642907;7788704;6317368;444999;1373491;"9.55.2"
7642907;7788704;6317368;444999;1373491;"9.55.1"
7642907;7788704;6317368;444999;1373491;"9.55.0"
7683363;7788704;6317368;444999;1373491;"9.54.0"
7677179;7788704;6317368;444999;1373491;"9.53.3"
7677179;7788704;6317368;444999;1373491;"9.53.2"
7677179;7788704;6317368;444999;1373491;"9.53.1"
7677179;7788704;6317368;444999;1373491;"9.53.0"
7669285;7788704;6317368;444999;1373491;"9.52.0"
7666687;7788704;6317368;444999;1391937;"9.51.8"
7666687;7788704;6317368;444999;1391937;"9.51.7"
7666687;7788704;6317368;444999;1391937;"9.51.6"
7666687;7788704;6317368;444999;1391937;"9.51.5"
7666687;7788704;6317368;444999;1391937;"9.51.4"
7666687;7788704;6317368;444999;1391937;"9.51.3"
7666687;7788704;6317368;444999;1391937;"9.51.2"
7666687;7788704;6317368;444999;1391937;"9.51.1"
7666687;7788704;6317368;444999;1391937;"9.51.0"
7272988;7582158;6141444;330195;1037451;"9.50.0"
5876524;5466615;5468924;332482;1047572;"9.5.0"
7004975;7201965;6208823;330195;1043545;"9.45.0"
7003052;7201965;6208823;330195;1043545;"9.44.0"
7003052;7201965;6208823;322619;1043545;"9.43.2"
7003052;7201965;6208823;322619;1043545;"9.43.1"
7003052;7201965;6208823;322619;1043545;"9.43.0"
6991266;7201965;6208823;322619;1043545;"9.42.0"
6991266;7201965;6213182;359993;1043545;"9.41.0"
6934638;7201965;6213182;359993;1043545;"9.40.0"
5840150;5466615;5427005;346519;1033897;"9.4.4"
5840150;5466615;5427005;346519;1033897;"9.4.3"
5840150;5466615;5427005;346519;1033897;"9.4.2"
5840150;5466615;5427005;346519;1033897;"9.4.1"
5840150;5466615;5427005;346519;1033897;"9.4.0"
6934638;7201965;6189192;359993;1043545;"9.39.0"
7165884;7201965;6189192;406427;1022174;"9.38.0"
7136037;7201965;6189192;406427;1022174;"9.37.2"
7136037;7201965;6189192;406427;1022174;"9.37.1"
7136037;7201965;6189192;406427;1022174;"9.37.0"
